  epoch    IZY    IXZ_1    IZ_1Z_2    IZ_2Z_3     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    127   3.17  1777.01     665.03     456.77  0.9858     0.9858  0.0142     0.0142     0.2156         0.2163
    128   3.17  1772.41     662.54     461.86  0.9866     0.9866  0.0134     0.0134     0.2236         0.2233
    129   3.17  1766.69     659.59     467.70  0.9863     0.9865  0.0137     0.0135     0.2307         0.2304
    130   3.17  1759.98     656.09     473.24  0.9866     0.9866  0.0134     0.0134     0.2340         0.2328
    131   3.16  1751.85     651.82     477.72  0.9862     0.9864  0.0138     0.0136     0.2394         0.2391
    132   3.16  1742.26     646.57     482.42  0.9865     0.9867  0.0135     0.0133     0.2397         0.2401
    133   3.16  1731.55     641.90     486.55  0.9867     0.9867  0.0133     0.0133     0.2435         0.2439
    134   3.16  1718.70     634.16     487.10  0.9865     0.9864  0.0135     0.0136     0.2413         0.2427
    135   3.16  1702.96     625.20     487.22  0.9867     0.9867  0.0133     0.0133     0.2446         0.2457
    136   3.16  1684.03     614.15     483.99  0.9863     0.9863  0.0137     0.0137     0.2490         0.2480
    137   3.16  1661.87     602.42     479.13  0.9865     0.9869  0.0135     0.0131     0.2400         0.2411
    138   3.16  1633.70     586.67     474.49  0.9867     0.9864  0.0133     0.0136     0.2472         0.2476
    139   3.16  1598.70     568.80     467.10  0.9868     0.9869  0.0132     0.0131     0.2396         0.2402
    140   3.15  1577.10     562.14     433.51  0.9856     0.9855  0.0144     0.0145     0.2297         0.2295
    141   3.15  1579.56     570.71     438.97  0.9867     0.9870  0.0133     0.0130     0.2459         0.2461
    142   3.16  1579.10     570.31     439.48  0.9866     0.9865  0.0134     0.0135     0.2435         0.2424
    143   3.16  1577.60     570.07     440.72  0.9866     0.9864  0.0134     0.0136     0.2494         0.2494
    144   3.16  1575.76     569.32     442.22  0.9865     0.9868  0.0135     0.0132     0.2455         0.2464
    145   3.16  1573.93     568.51     442.50  0.9865     0.9866  0.0135     0.0134     0.2500         0.2518
    146   3.16  1572.05     567.68     443.66  0.9865     0.9865  0.0135     0.0135     0.2496         0.2487
    147   3.16  1569.53     566.95     445.32  0.9861     0.9863  0.0139     0.0137     0.2502         0.2495
    148   3.16  1566.41     565.46     446.71  0.9866     0.9865  0.0134     0.0135     0.2527         0.2536
    149   3.16  1562.73     564.02     446.64  0.9870     0.9872  0.0130     0.0128     0.2510         0.2527
    150   3.16  1558.01     562.07     447.25  0.9867     0.9867  0.0133     0.0133     0.2449         0.2449
    151   3.16  1552.78     559.99     448.24  0.9867     0.9868  0.0133     0.0132     0.2519         0.2515
    152   3.16  1546.46     557.52     447.35  0.9868     0.9868  0.0132     0.0132     0.2482         0.2481
    153   3.16  1538.98     554.89     446.92  0.9866     0.9868  0.0134     0.0132     0.2529         0.2532
    154   3.16  1530.12     551.49     445.58  0.9870     0.9868  0.0130     0.0132     0.2456         0.2457
    155   3.16  1520.52     547.44     444.63  0.9868     0.9869  0.0132     0.0131     0.2485         0.2468
    156   3.16  1508.61     543.19     441.83  0.9873     0.9873  0.0127     0.0127     0.2535         0.2552
    157   3.16  1493.28     538.30     439.19  0.9872     0.9870  0.0128     0.0130     0.2427         0.2427
    158   3.16  1476.50     533.06     437.86  0.9869     0.9873  0.0131     0.0127     0.2424         0.2424
    159   3.16  1459.80     527.47     436.99  0.9874     0.9875  0.0126     0.0125     0.2451         0.2447
    160   3.16  1438.47     520.44     435.84  0.9869     0.9867  0.0131     0.0133     0.2521         0.2527
    161   3.16  1421.93     515.03     433.25  0.9873     0.9874  0.0127     0.0126     0.2476         0.2478
