  epoch    IZY    IXZ_1    IZ_1Z_2    IZ_2Z_3     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    123   3.10    27.83      15.98      11.84  0.9793     0.9818  0.0207     0.0182     0.1486         0.1505
    124   3.08    28.23      15.84      11.48  0.9768     0.9808  0.0232     0.0192     0.1565         0.1588
    125   3.09    26.65      16.03      11.50  0.9761     0.9806  0.0239     0.0194     0.1502         0.1535
    126   3.08    28.43      15.53      11.48  0.9766     0.9799  0.0234     0.0201     0.1677         0.1709
    127   3.08    27.52      15.83      11.33  0.9748     0.9796  0.0252     0.0204     0.1520         0.1566
    128   3.09    28.30      15.82      11.54  0.9774     0.9810  0.0226     0.0190     0.1527         0.1550
    129   3.09    27.18      15.93      11.45  0.9778     0.9819  0.0222     0.0181     0.1577         0.1603
    130   3.10    27.75      15.65      11.68  0.9783     0.9811  0.0217     0.0189     0.1543         0.1556
    131   3.09    27.40      15.61      11.82  0.9792     0.9811  0.0208     0.0189     0.1481         0.1479
    132   3.08    26.21      15.59      11.58  0.9779     0.9809  0.0221     0.0191     0.1589         0.1597
    133   3.11    26.90      15.55      11.73  0.9796     0.9816  0.0204     0.0184     0.1503         0.1514
    134   3.10    27.86      16.65      11.54  0.9776     0.9814  0.0224     0.0186     0.1376         0.1398
    135   3.10    26.53      15.67      11.49  0.9783     0.9807  0.0217     0.0193     0.1503         0.1535
    136   3.10    27.01      15.77      11.61  0.9774     0.9807  0.0226     0.0193     0.1387         0.1429
    137   3.08    26.07      15.45      11.25  0.9756     0.9809  0.0244     0.0191     0.1429         0.1445
    138   3.10    28.07      15.90      11.39  0.9797     0.9820  0.0203     0.0180     0.1448         0.1466
    139   3.10    26.23      15.31      11.25  0.9766     0.9814  0.0234     0.0186     0.1539         0.1571
    140   3.10    26.53      14.91      11.41  0.9775     0.9805  0.0225     0.0195     0.1601         0.1637
    141   3.10    26.35      15.13      11.28  0.9781     0.9819  0.0219     0.0181     0.1708         0.1750
    142   3.12    27.23      15.29      11.16  0.9793     0.9826  0.0207     0.0174     0.1640         0.1647
    143   3.08    26.32      15.00      11.31  0.9745     0.9792  0.0255     0.0208     0.1635         0.1677
    144   3.10    26.67      15.23      11.42  0.9795     0.9821  0.0205     0.0179     0.1615         0.1614
    145   3.10    26.40      15.14      11.39  0.9783     0.9831  0.0217     0.0169     0.1557         0.1550
    146   3.11    25.43      15.08      11.19  0.9782     0.9816  0.0218     0.0184     0.1540         0.1544
    147   3.10    26.35      15.14      11.54  0.9784     0.9824  0.0216     0.0176     0.1515         0.1529
    148   3.08    27.08      16.15      11.22  0.9774     0.9806  0.0226     0.0194     0.1394         0.1401
    149   3.12    26.85      15.84      11.56  0.9804     0.9830  0.0196     0.0170     0.1428         0.1453
    150   3.11    26.01      14.81      11.29  0.9783     0.9831  0.0217     0.0169     0.1670         0.1693
    151   3.10    25.44      14.91      11.21  0.9775     0.9809  0.0225     0.0191     0.1510         0.1545
    152   3.11    25.49      15.01      11.46  0.9794     0.9820  0.0206     0.0180     0.1493         0.1489
    153   3.09    25.78      15.02      11.27  0.9782     0.9815  0.0218     0.0185     0.1517         0.1534
    154   3.08    24.66      14.92      11.23  0.9755     0.9797  0.0245     0.0203     0.1587         0.1582
    155   3.10    25.56      14.64      11.30  0.9773     0.9817  0.0227     0.0183     0.1591         0.1608
    156   3.10    25.36      14.87      11.32  0.9777     0.9817  0.0223     0.0183     0.1477         0.1500
    157   3.10    25.04      14.54      11.23  0.9771     0.9827  0.0229     0.0173     0.1540         0.1553
    158   3.08    25.31      14.85      11.59  0.9769     0.9808  0.0231     0.0192     0.1425         0.1436
    159   3.09    25.12      14.92      11.35  0.9788     0.9817  0.0212     0.0183     0.1439         0.1449
    160   3.10    25.51      14.87      11.43  0.9788     0.9818  0.0212     0.0182     0.1384         0.1422
    161   3.10    24.83      14.43      11.29  0.9766     0.9809  0.0234     0.0191     0.1587         0.1600
    162   3.10    25.15      14.48      11.09  0.9780     0.9811  0.0220     0.0189     0.1615         0.1636
    163   3.09    24.82      14.43      11.21  0.9764     0.9800  0.0236     0.0200     0.1603         0.1629
    164   3.10    25.61      14.51      11.17  0.9774     0.9821  0.0226     0.0179     0.1589         0.1606
    165   3.10    25.22      14.58      11.10  0.9783     0.9816  0.0217     0.0184     0.1548         0.1572
    166   3.10    25.77      14.38      11.19  0.9799     0.9817  0.0201     0.0183     0.1595         0.1614
    167   3.09    25.17      14.42      11.10  0.9775     0.9815  0.0225     0.0185     0.1617         0.1636
    168   3.09    25.67      14.93      11.35  0.9784     0.9825  0.0216     0.0175     0.1452         0.1454
    169   3.07    25.66      14.42      11.25  0.9768     0.9798  0.0232     0.0202     0.1579         0.1593
    170   3.10    25.50      15.32      11.33  0.9781     0.9809  0.0219     0.0191     0.1473         0.1499
    171   3.09    24.97      14.30      11.07  0.9779     0.9816  0.0221     0.0184     0.1675         0.1685
    172   3.08    26.64      14.56      11.49  0.9786     0.9815  0.0214     0.0185     0.1480         0.1486
    173   3.10    24.35      14.50      11.27  0.9773     0.9816  0.0227     0.0184     0.1563         0.1575
    174   3.09    24.07      14.40      11.08  0.9782     0.9814  0.0218     0.0186     0.1505         0.1521
    175   3.10    25.73      15.42      11.18  0.9781     0.9822  0.0219     0.0178     0.1474         0.1489
    176   3.10    24.58      14.51      11.18  0.9775     0.9829  0.0225     0.0171     0.1508         0.1542
    177   3.08    24.57      14.30      11.16  0.9774     0.9810  0.0226     0.0190     0.1585         0.1615
    178   3.08    24.54      14.35      11.17  0.9772     0.9806  0.0228     0.0194     0.1535         0.1550
    179   3.09    24.31      14.51      11.20  0.9765     0.9805  0.0235     0.0195     0.1392         0.1398
    180   3.09    24.66      14.02      11.21  0.9778     0.9819  0.0222     0.0181     0.1547         0.1562
    181   3.07    24.32      14.32      11.04  0.9758     0.9807  0.0242     0.0193     0.1457         0.1487
    182   3.09    24.18      14.37      11.07  0.9787     0.9822  0.0213     0.0178     0.1501         0.1526
    183   3.10    25.05      14.39      11.25  0.9792     0.9814  0.0208     0.0186     0.1519         0.1539
    184   3.09    25.53      14.64      11.34  0.9774     0.9815  0.0226     0.0185     0.1378         0.1389
    185   3.09    24.34      14.01      11.09  0.9786     0.9822  0.0214     0.0178     0.1565         0.1607
    186   3.06    24.16      14.20      11.12  0.9773     0.9808  0.0227     0.0192     0.1430         0.1433
    187   3.10    24.66      14.16      11.24  0.9791     0.9828  0.0209     0.0172     0.1470         0.1489
    188   3.10    24.60      14.06      11.13  0.9790     0.9819  0.0210     0.0181     0.1584         0.1600
    189   3.11    24.80      14.09      11.08  0.9796     0.9822  0.0204     0.0178     0.1507         0.1514
    190   3.07    25.30      13.98      11.14  0.9770     0.9804  0.0230     0.0196     0.1577         0.1579
    191   3.08    24.06      13.98      11.00  0.9759     0.9809  0.0241     0.0191     0.1533         0.1547
    192   3.09    24.79      13.93      11.11  0.9795     0.9819  0.0205     0.0181     0.1476         0.1499
    193   3.11    24.40      14.01      11.15  0.9790     0.9822  0.0210     0.0178     0.1494         0.1524
    194   3.08    24.71      14.06      11.20  0.9773     0.9811  0.0227     0.0189     0.1544         0.1548
    195   3.09    23.96      13.79      10.95  0.9787     0.9816  0.0213     0.0184     0.1534         0.1555
    196   3.09    24.33      13.73      11.19  0.9761     0.9809  0.0239     0.0191     0.1602         0.1628
    197   3.10    24.99      13.86      11.08  0.9785     0.9829  0.0215     0.0171     0.1578         0.1561
    198   3.11    24.62      13.71      11.10  0.9795     0.9828  0.0205     0.0172     0.1535         0.1563
    199   3.11    23.99      13.88      11.05  0.9778     0.9833  0.0222     0.0167     0.1505         0.1515
    200   3.10    24.53      13.88      11.18  0.9792     0.9821  0.0208     0.0179     0.1460         0.1469
The log/output/model have been saved to: ./logs/new_train.py-multi_zetas{'num_epochs': 200, 'use_stoch': [True, True, True], 'betas': None}-fdi-04-04-03:06 + .csv/.out/.cpt
