  epoch    IZY    IXZ_1     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    187   3.17    53.36  0.9882     0.9881  0.0118     0.0119     0.4676         0.4700
    188   3.17    53.22  0.9879     0.9879  0.0121     0.0121     0.4631         0.4651
    189   3.17    52.99  0.9877     0.9882  0.0123     0.0118     0.4758         0.4770
    190   3.17    52.52  0.9881     0.9882  0.0119     0.0118     0.4818         0.4840
    191   3.17    51.96  0.9880     0.9884  0.0120     0.0116     0.4829         0.4848
    192   3.16    51.85  0.9884     0.9886  0.0116     0.0114     0.4861         0.4888
    193   3.17    51.59  0.9879     0.9882  0.0121     0.0118     0.4821         0.4857
    194   3.17    51.31  0.9882     0.9884  0.0118     0.0116     0.4989         0.5010
    195   3.17    51.25  0.9880     0.9881  0.0120     0.0119     0.4693         0.4705
    196   3.16    51.25  0.9880     0.9882  0.0120     0.0118     0.5078         0.5096
    197   3.16    50.54  0.9886     0.9881  0.0114     0.0119     0.4969         0.4973
    198   3.17    50.44  0.9885     0.9882  0.0115     0.0118     0.5144         0.5165
    199   3.17    50.13  0.9886     0.9879  0.0114     0.0121     0.5050         0.5067
    200   3.16    50.42  0.9878     0.9880  0.0122     0.0120     0.5055         0.5073
    201   3.16    49.16  0.9880     0.9879  0.0120     0.0121     0.5156         0.5179
    202   3.16    49.14  0.9880     0.9880  0.0120     0.0120     0.5250         0.5276
    203   3.16    48.97  0.9876     0.9878  0.0124     0.0122     0.5202         0.5223
    204   3.16    49.53  0.9879     0.9879  0.0121     0.0121     0.5280         0.5300
    205   3.16    48.58  0.9883     0.9880  0.0117     0.0120     0.5207         0.5234
    206   3.16    48.25  0.9880     0.9879  0.0120     0.0121     0.5354         0.5347
    207   3.15    47.93  0.9878     0.9880  0.0122     0.0120     0.5312         0.5335
    208   3.15    48.00  0.9878     0.9876  0.0122     0.0124     0.5339         0.5358
    209   3.16    47.76  0.9878     0.9877  0.0122     0.0123     0.5235         0.5237
    210   3.15    47.72  0.9876     0.9879  0.0124     0.0121     0.5396         0.5404
    211   3.16    47.29  0.9877     0.9877  0.0123     0.0123     0.5407         0.5409
    212   3.16    48.74  0.9882     0.9880  0.0118     0.0120     0.5342         0.5341
    213   3.16    47.32  0.9881     0.9880  0.0119     0.0120     0.5596         0.5605
    214   3.16    47.14  0.9883     0.9882  0.0117     0.0118     0.5534         0.5550
    215   3.16    46.66  0.9884     0.9884  0.0116     0.0116     0.5543         0.5565
    216   3.16    46.29  0.9883     0.9882  0.0117     0.0118     0.5537         0.5573
    217   3.16    46.31  0.9877     0.9885  0.0123     0.0115     0.5624         0.5634
    218   3.16    46.30  0.9878     0.9880  0.0122     0.0120     0.5675         0.5681
    219   3.16    45.93  0.9885     0.9879  0.0115     0.0121     0.5705         0.5743
    220   3.16    46.57  0.9884     0.9882  0.0116     0.0118     0.5704         0.5721
    221   3.16    46.15  0.9883     0.9883  0.0117     0.0117     0.5531         0.5536
    222   3.16    45.92  0.9878     0.9880  0.0122     0.0120     0.5786         0.5780
    223   3.16    45.80  0.9883     0.9880  0.0117     0.0120     0.5701         0.5726
    224   3.16    45.47  0.9881     0.9882  0.0119     0.0118     0.5741         0.5752
    225   3.16    45.37  0.9875     0.9881  0.0125     0.0119     0.5796         0.5822
    226   3.16    47.59  0.9884     0.9881  0.0116     0.0119     0.5239         0.5254
    227   3.15    44.94  0.9885     0.9882  0.0115     0.0118     0.5791         0.5812
    228   3.15    45.57  0.9878     0.9880  0.0122     0.0120     0.5731         0.5729
    229   3.15    45.07  0.9880     0.9879  0.0120     0.0121     0.5737         0.5760
    230   3.15    45.07  0.9884     0.9880  0.0116     0.0120     0.5681         0.5704
    231   3.15    45.36  0.9878     0.9884  0.0122     0.0116     0.5633         0.5661
    232   3.16    44.85  0.9880     0.9879  0.0120     0.0121     0.5743         0.5733
    233   3.15    44.44  0.9882     0.9881  0.0118     0.0119     0.5811         0.5815
    234   3.15    44.46  0.9875     0.9880  0.0125     0.0120     0.5871         0.5888
    235   3.15    44.40  0.9880     0.9881  0.0120     0.0119     0.6000         0.6013
    236   3.15    44.61  0.9875     0.9882  0.0125     0.0118     0.5848         0.5851
    237   3.16    44.59  0.9879     0.9880  0.0121     0.0120     0.5789         0.5813
    238   3.15    44.54  0.9877     0.9882  0.0123     0.0118     0.5944         0.5972
    239   3.15    44.15  0.9876     0.9886  0.0124     0.0114     0.5893         0.5917
    240   3.16    44.51  0.9880     0.9877  0.0120     0.0123     0.5868         0.5879
    241   3.15    44.23  0.9877     0.9881  0.0123     0.0119     0.5863         0.5868
    242   3.15    44.03  0.9875     0.9883  0.0125     0.0117     0.5880         0.5884
    243   3.15    44.20  0.9883     0.9881  0.0117     0.0119     0.5990         0.5995
    244   3.15    43.85  0.9878     0.9882  0.0122     0.0118     0.5950         0.5961
    245   3.15    46.12  0.9881     0.9881  0.0119     0.0119     0.5583         0.5593
