  epoch    IZY    IXZ_1    IZ_1Z_2     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    189   3.20    26.27      41.10  0.9863     0.9860  0.0137     0.0140     0.5092         0.6127
    190   3.20    29.80      42.22  0.9864     0.9863  0.0136     0.0137     0.4994         0.5887
    191   3.19    24.83      39.99  0.9866     0.9869  0.0134     0.0131     0.5017         0.6252
    192   3.20    24.96      39.94  0.9863     0.9860  0.0137     0.0140     0.5042         0.6224
    193   3.20    24.75      40.31  0.9860     0.9864  0.0140     0.0136     0.5070         0.6182
    194   3.20    24.95      40.27  0.9867     0.9870  0.0133     0.0130     0.4986         0.6155
    195   3.20    26.05      40.84  0.9854     0.9859  0.0146     0.0141     0.5174         0.6196
    196   3.20    24.93      40.00  0.9859     0.9864  0.0141     0.0136     0.4998         0.6177
    197   3.19    25.91      40.62  0.9858     0.9856  0.0142     0.0144     0.4964         0.6079
    198   3.20    24.79      39.89  0.9861     0.9856  0.0139     0.0144     0.5087         0.6194
    199   3.20    24.68      39.85  0.9866     0.9874  0.0134     0.0126     0.5056         0.6249
    200   3.19    24.65      40.01  0.9860     0.9869  0.0140     0.0131     0.5017         0.6251
    201   3.20    25.57      40.29  0.9859     0.9867  0.0141     0.0133     0.4986         0.6140
    202   3.19    24.98      40.03  0.9867     0.9877  0.0133     0.0123     0.5093         0.6302
    203   3.20    24.50      39.86  0.9858     0.9858  0.0142     0.0142     0.5053         0.6200
    204   3.20    24.92      40.07  0.9865     0.9870  0.0135     0.0130     0.5145         0.6298
    205   3.20    24.45      39.54  0.9867     0.9874  0.0133     0.0126     0.5112         0.6319
    206   3.19    24.28      39.44  0.9859     0.9861  0.0141     0.0139     0.5242         0.6413
    207   3.20    25.62      39.97  0.9867     0.9867  0.0133     0.0133     0.5051         0.6144
    208   3.19    24.21      39.68  0.9854     0.9859  0.0146     0.0141     0.5056         0.6261
    209   3.20    24.65      39.84  0.9863     0.9866  0.0137     0.0134     0.4962         0.6171
    210   3.19    24.07      39.63  0.9863     0.9871  0.0137     0.0129     0.4974         0.6214
    211   3.20    24.65      39.80  0.9867     0.9864  0.0133     0.0136     0.4927         0.6110
    212   3.20    27.01      41.26  0.9877     0.9873  0.0123     0.0127     0.5020         0.6013
    213   3.20    25.21      39.87  0.9865     0.9867  0.0135     0.0133     0.5001         0.6131
    214   3.20    24.05      39.34  0.9867     0.9863  0.0133     0.0137     0.5016         0.6261
    215   3.19    25.10      39.97  0.9867     0.9865  0.0133     0.0135     0.5087         0.6171
    216   3.19    24.14      39.53  0.9866     0.9865  0.0134     0.0135     0.5019         0.6248
    217   3.19    24.33      39.33  0.9858     0.9863  0.0142     0.0137     0.5011         0.6243
    218   3.21    25.32      39.66  0.9866     0.9869  0.0134     0.0131     0.5118         0.6272
    219   3.20    29.24      41.67  0.9864     0.9870  0.0136     0.0130     0.5254         0.6169
    220   3.20    25.97      39.95  0.9860     0.9861  0.0140     0.0139     0.5127         0.6205
    221   3.20    24.69      39.66  0.9867     0.9869  0.0133     0.0131     0.5101         0.6234
    222   3.20    24.08      39.23  0.9867     0.9865  0.0133     0.0135     0.4932         0.6243
    223   3.19    25.26      39.57  0.9859     0.9860  0.0141     0.0140     0.5151         0.6274
    224   3.20    23.61      39.08  0.9866     0.9869  0.0134     0.0131     0.5038         0.6274
    225   3.20    23.92      39.02  0.9873     0.9873  0.0127     0.0127     0.5098         0.6301
    226   3.19    23.77      38.95  0.9857     0.9855  0.0143     0.0145     0.5018         0.6272
    227   3.20    25.49      39.67  0.9871     0.9874  0.0129     0.0126     0.5094         0.6184
    228   3.20    24.81      39.54  0.9867     0.9868  0.0133     0.0132     0.4951         0.6252
    229   3.19    23.89      38.80  0.9861     0.9862  0.0139     0.0138     0.5047         0.6309
    230   3.20    24.16      38.94  0.9863     0.9865  0.0137     0.0135     0.5068         0.6317
    231   3.19    24.28      39.08  0.9857     0.9862  0.0143     0.0138     0.5084         0.6256
    232   3.19    24.13      38.88  0.9859     0.9865  0.0141     0.0135     0.4967         0.6166
    233   3.20    26.11      40.15  0.9867     0.9862  0.0133     0.0138     0.5049         0.6095
    234   3.20    25.52      39.65  0.9864     0.9863  0.0136     0.0137     0.5050         0.6122
    235   3.20    24.15      38.95  0.9863     0.9863  0.0137     0.0137     0.5101         0.6258
    236   3.20    24.68      39.20  0.9868     0.9874  0.0132     0.0126     0.5042         0.6159
    237   3.20    24.19      38.86  0.9868     0.9870  0.0132     0.0130     0.5024         0.6228
    238   3.20    24.19      38.94  0.9859     0.9861  0.0141     0.0139     0.4938         0.6174
    239   3.19    24.76      39.54  0.9857     0.9855  0.0143     0.0145     0.5072         0.6222
    240   3.20    24.52      38.74  0.9861     0.9868  0.0139     0.0132     0.5041         0.6213
    241   3.20    24.39      38.97  0.9864     0.9864  0.0136     0.0136     0.5090         0.6283
    242   3.20    24.00      38.78  0.9865     0.9863  0.0135     0.0137     0.5063         0.6291
    243   3.20    24.43      39.12  0.9871     0.9870  0.0129     0.0130     0.5023         0.6194
    244   3.20    24.58      39.03  0.9871     0.9872  0.0129     0.0128     0.5106         0.6240
    245   3.20    23.80      38.63  0.9864     0.9865  0.0136     0.0135     0.5001         0.6198
    246   3.19    24.01      38.87  0.9862     0.9859  0.0138     0.0141     0.4961         0.6232
    247   3.20    23.85      38.84  0.9868     0.9867  0.0132     0.0133     0.4932         0.6196
    248   3.20    24.66      39.16  0.9868     0.9873  0.0132     0.0127     0.5045         0.6227
    249   3.19    24.65      38.82  0.9864     0.9867  0.0136     0.0133     0.4981         0.6130
    250   3.20    23.58      38.58  0.9863     0.9867  0.0137     0.0133     0.5106         0.6310
    251   3.19    24.07      38.70  0.9861     0.9864  0.0139     0.0136     0.5004         0.6275
    252   3.19    25.56      39.45  0.9864     0.9865  0.0136     0.0135     0.5220         0.6322
    253   3.20    24.34      38.67  0.9861     0.9867  0.0139     0.0133     0.5096         0.6243
    254   3.19    24.16      38.86  0.9861     0.9870  0.0139     0.0130     0.5051         0.6232
    255   3.20    25.01      39.27  0.9862     0.9869  0.0138     0.0131     0.5017         0.6153
    256   3.20    23.97      38.94  0.9860     0.9865  0.0140     0.0135     0.5019         0.6264
    257   3.20    24.22      38.78  0.9873     0.9878  0.0127     0.0122     0.4962         0.6198
    258   3.20    23.97      38.79  0.9861     0.9863  0.0139     0.0137     0.5009         0.6297
    259   3.19    23.72      38.32  0.9864     0.9863  0.0136     0.0137     0.4925         0.6251
    260   3.20    23.76      38.34  0.9858     0.9860  0.0142     0.0140     0.5074         0.6361
    261   3.20    23.60      38.31  0.9860     0.9858  0.0140     0.0142     0.4962         0.6235
