  epoch    IZY    IXZ_1    IZ_1Z_2    IZ_2Z_3     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    183   3.07    11.58       9.82      10.59  0.9722     0.9782  0.0278     0.0218     0.1260         0.1248
    184   3.07    11.58       9.79      10.66  0.9719     0.9775  0.0281     0.0225     0.1306         0.1301
    185   3.08    11.81       9.63      10.66  0.9738     0.9783  0.0262     0.0217     0.1359         0.1367
    186   3.09    11.53       9.85      10.75  0.9748     0.9799  0.0252     0.0201     0.1302         0.1309
    187   3.06    11.46       9.83      10.67  0.9716     0.9765  0.0284     0.0235     0.1326         0.1310
    188   3.10    11.46       9.68      10.49  0.9736     0.9788  0.0264     0.0212     0.1390         0.1401
    189   3.10    11.76       9.86      10.63  0.9736     0.9788  0.0264     0.0212     0.1366         0.1352
    190   3.08    11.27       9.88      10.57  0.9732     0.9773  0.0268     0.0227     0.1300         0.1301
    191   3.09    11.68       9.75      10.69  0.9746     0.9782  0.0254     0.0218     0.1323         0.1332
    192   3.07    11.33       9.75      10.63  0.9721     0.9772  0.0279     0.0228     0.1304         0.1322
    193   3.08    11.54       9.76      10.73  0.9740     0.9775  0.0260     0.0225     0.1332         0.1311
    194   3.06    11.54       9.60      10.49  0.9724     0.9778  0.0276     0.0222     0.1383         0.1379
    195   3.06    11.25       9.55      10.59  0.9707     0.9764  0.0293     0.0236     0.1342         0.1355
    196   3.08    11.59       9.64      10.66  0.9726     0.9789  0.0274     0.0211     0.1370         0.1361
    197   3.07    11.52       9.58      10.79  0.9712     0.9771  0.0288     0.0229     0.1321         0.1336
    198   3.08    11.21       9.75      10.67  0.9732     0.9790  0.0268     0.0210     0.1246         0.1242
    199   3.09    11.53       9.79      10.68  0.9727     0.9788  0.0273     0.0212     0.1213         0.1205
    200   3.08    11.49       9.62      10.77  0.9733     0.9784  0.0267     0.0216     0.1242         0.1221
    201   3.08    11.08       9.60      10.63  0.9729     0.9783  0.0271     0.0217     0.1303         0.1293
    202   3.11    11.13       9.66      10.58  0.9762     0.9813  0.0238     0.0187     0.1260         0.1262
    203   3.07    11.11       9.59      10.67  0.9729     0.9791  0.0271     0.0209     0.1338         0.1317
    204   3.07    11.47       9.73      10.57  0.9727     0.9784  0.0273     0.0216     0.1333         0.1317
    205   3.08    11.34       9.54      10.67  0.9733     0.9777  0.0267     0.0223     0.1355         0.1373
    206   3.08    11.43       9.54      10.59  0.9720     0.9791  0.0280     0.0209     0.1326         0.1296
    207   3.07    11.44       9.85      10.69  0.9720     0.9777  0.0280     0.0223     0.1216         0.1209
    208   3.08    11.41       9.52      10.73  0.9738     0.9784  0.0262     0.0216     0.1290         0.1260
    209   3.06    10.90       9.50      10.56  0.9709     0.9777  0.0291     0.0223     0.1352         0.1344
    210   3.05    11.26       9.56      10.52  0.9708     0.9778  0.0292     0.0222     0.1309         0.1307
    211   3.09    11.36       9.55      10.66  0.9731     0.9775  0.0269     0.0225     0.1354         0.1354
    212   3.08    11.46       9.58      10.59  0.9751     0.9795  0.0249     0.0205     0.1320         0.1305
    213   3.06    11.43       9.47      10.57  0.9706     0.9770  0.0294     0.0230     0.1375         0.1368
    214   3.07    10.90       9.57      10.53  0.9718     0.9778  0.0282     0.0222     0.1327         0.1338
    215   3.09    11.46       9.58      10.57  0.9736     0.9778  0.0264     0.0222     0.1356         0.1349
    216   3.08    10.85       9.50      10.45  0.9720     0.9772  0.0280     0.0228     0.1374         0.1369
    217   3.09    11.34       9.51      10.60  0.9748     0.9798  0.0252     0.0202     0.1348         0.1315
    218   3.08    11.13       9.54      10.70  0.9747     0.9780  0.0253     0.0220     0.1333         0.1346
    219   3.09    11.34       9.45      10.66  0.9730     0.9791  0.0270     0.0209     0.1416         0.1405
    220   3.06    11.22       9.50      10.70  0.9719     0.9782  0.0281     0.0218     0.1337         0.1343
    221   3.06    11.24       9.56      10.56  0.9728     0.9772  0.0272     0.0228     0.1348         0.1355
    222   3.07    11.07       9.52      10.61  0.9721     0.9777  0.0279     0.0223     0.1324         0.1324
    223   3.07    11.01       9.54      10.52  0.9729     0.9775  0.0271     0.0225     0.1315         0.1320
    224   3.09    11.19       9.46      10.54  0.9735     0.9775  0.0265     0.0225     0.1320         0.1314
    225   3.08    11.20       9.48      10.70  0.9730     0.9783  0.0270     0.0217     0.1285         0.1296
    226   3.07    10.85       9.49      10.59  0.9707     0.9762  0.0293     0.0238     0.1328         0.1323
    227   3.06    11.19       9.36      10.59  0.9728     0.9770  0.0272     0.0230     0.1320         0.1320
    228   3.09    11.04       9.48      10.56  0.9737     0.9780  0.0263     0.0220     0.1338         0.1326
    229   3.07    11.06       9.44      10.53  0.9702     0.9769  0.0298     0.0231     0.1426         0.1407
    230   3.09    11.46       9.55      10.70  0.9755     0.9796  0.0245     0.0204     0.1336         0.1339
    231   3.08    11.10       9.39      10.60  0.9738     0.9786  0.0262     0.0214     0.1333         0.1358
    232   3.07    11.14       9.54      10.59  0.9739     0.9776  0.0261     0.0224     0.1346         0.1339
    233   3.07    10.98       9.56      10.54  0.9733     0.9780  0.0267     0.0220     0.1342         0.1337
    234   3.07    11.16       9.46      10.52  0.9727     0.9778  0.0273     0.0222     0.1368         0.1375
    235   3.09    11.20       9.50      10.54  0.9749     0.9792  0.0251     0.0208     0.1349         0.1325
    236   3.07    11.07       9.38      10.65  0.9740     0.9788  0.0260     0.0212     0.1349         0.1388
    237   3.10    11.06       9.46      10.62  0.9751     0.9800  0.0249     0.0200     0.1446         0.1411
    238   3.06    11.16       9.44      10.56  0.9734     0.9780  0.0266     0.0220     0.1361         0.1340
    239   3.06    11.17       9.33      10.59  0.9717     0.9780  0.0283     0.0220     0.1360         0.1367
    240   3.11    11.14       9.34      10.59  0.9751     0.9796  0.0249     0.0204     0.1434         0.1407
    241   3.08    11.38       9.48      10.56  0.9741     0.9779  0.0259     0.0221     0.1394         0.1398
    242   3.06    11.01       9.34      10.53  0.9712     0.9771  0.0288     0.0229     0.1336         0.1310
    243   3.08    11.24       9.37      10.50  0.9732     0.9779  0.0268     0.0221     0.1450         0.1459
    244   3.09    11.41       9.45      10.54  0.9744     0.9791  0.0256     0.0209     0.1338         0.1332
    245   3.08    10.95       9.31      10.51  0.9741     0.9785  0.0259     0.0215     0.1387         0.1372
    246   3.07    11.02       9.42      10.57  0.9728     0.9771  0.0272     0.0229     0.1409         0.1400
    247   3.07    11.16       9.33      10.52  0.9737     0.9784  0.0263     0.0216     0.1344         0.1370
