  epoch    IZY    IXZ_1    IZ_1Z_2    IZ_2Z_3     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    143   3.20   342.58     237.82     202.58  0.9847     0.9847  0.0153     0.0153     0.2782         0.3407
    144   3.20   353.36     239.26     199.56  0.9855     0.9855  0.0145     0.0145     0.2803         0.3415
    145   3.20   395.71     250.16     194.66  0.9850     0.9849  0.0150     0.0151     0.2762         0.3322
    146   3.20   365.86     239.78     198.54  0.9855     0.9853  0.0145     0.0147     0.3093         0.3728
    147   3.20   373.45     243.81     195.95  0.9846     0.9844  0.0154     0.0156     0.2901         0.3521
    148   3.21   406.27     251.60     193.44  0.9863     0.9863  0.0137     0.0137     0.2580         0.3170
    149   3.20   376.29     236.52     194.72  0.9855     0.9854  0.0145     0.0146     0.2849         0.3547
    150   3.22   482.10     274.56     190.07  0.9859     0.9859  0.0141     0.0141     0.2444         0.2828
    151   3.21   371.97     240.70     194.94  0.9863     0.9862  0.0137     0.0138     0.2807         0.3460
    152   3.20   346.28     232.84     198.40  0.9851     0.9851  0.0149     0.0149     0.2843         0.3533
    153   3.21   340.34     234.09     194.60  0.9863     0.9861  0.0137     0.0139     0.2603         0.3210
    154   3.21   394.25     249.56     191.31  0.9852     0.9853  0.0148     0.0147     0.2358         0.2821
    155   3.21   354.93     234.42     192.65  0.9860     0.9863  0.0140     0.0137     0.2608         0.3222
    156   3.20   349.18     235.88     191.49  0.9854     0.9853  0.0146     0.0147     0.2524         0.3089
    157   3.21   381.31     253.49     191.35  0.9861     0.9863  0.0139     0.0137     0.2292         0.2816
    158   3.20   361.40     241.71     192.19  0.9857     0.9859  0.0143     0.0141     0.2539         0.3170
    159   3.20   350.47     234.26     193.66  0.9860     0.9859  0.0140     0.0141     0.2468         0.3110
    160   3.21   355.90     233.96     191.66  0.9851     0.9850  0.0149     0.0150     0.2489         0.3155
    161   3.20   367.31     234.61     188.86  0.9859     0.9858  0.0141     0.0142     0.2486         0.3048
    162   3.20   379.26     244.20     189.73  0.9858     0.9855  0.0142     0.0145     0.2203         0.2745
    163   3.21   375.11     233.49     191.24  0.9851     0.9854  0.0149     0.0146     0.2319         0.2829
    164   3.20   362.43     228.48     190.70  0.9850     0.9852  0.0150     0.0148     0.2578         0.3207
    165   3.20   360.64     230.18     189.91  0.9851     0.9852  0.0149     0.0148     0.2376         0.3031
    166   3.19   342.22     227.45     188.83  0.9853     0.9857  0.0147     0.0143     0.2368         0.3001
    167   3.20   347.20     229.40     189.23  0.9859     0.9859  0.0141     0.0141     0.2328         0.2891
    168   3.20   325.19     226.56     191.32  0.9850     0.9850  0.0150     0.0150     0.2464         0.3131
