  epoch    IZY    IXZ_1    IZ_1Z_2     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    235   3.20    46.87      66.98  0.9866     0.9864  0.0134     0.0136     0.3469         0.4196
    236   3.19    43.32      66.35  0.9860     0.9862  0.0140     0.0138     0.3570         0.4532
    237   3.19    42.74      66.33  0.9864     0.9859  0.0136     0.0141     0.3533         0.4473
    238   3.18    41.87      66.38  0.9856     0.9856  0.0144     0.0144     0.3524         0.4520
    239   3.20    43.23      66.46  0.9859     0.9864  0.0141     0.0136     0.3558         0.4418
    240   3.19    42.43      66.22  0.9855     0.9858  0.0145     0.0142     0.3562         0.4494
    241   3.19    41.75      66.15  0.9864     0.9863  0.0136     0.0137     0.3541         0.4578
    242   3.20    40.89      65.89  0.9867     0.9865  0.0133     0.0135     0.3609         0.4519
    243   3.20    43.31      65.73  0.9856     0.9858  0.0144     0.0142     0.3565         0.4473
    244   3.18    41.63      65.63  0.9859     0.9858  0.0141     0.0142     0.3595         0.4594
    245   3.20    40.81      66.07  0.9864     0.9867  0.0136     0.0133     0.3497         0.4517
    246   3.18    41.21      65.93  0.9856     0.9852  0.0144     0.0148     0.3622         0.4565
    247   3.19    42.85      65.59  0.9856     0.9861  0.0144     0.0139     0.3597         0.4549
    248   3.20    41.83      65.71  0.9865     0.9863  0.0135     0.0137     0.3650         0.4646
    249   3.19    41.12      66.02  0.9855     0.9858  0.0145     0.0142     0.3604         0.4623
    250   3.19    39.74      65.84  0.9860     0.9861  0.0140     0.0139     0.3565         0.4651
    251   3.18    41.55      66.38  0.9858     0.9861  0.0142     0.0139     0.3595         0.4563
    252   3.19    41.43      65.77  0.9857     0.9855  0.0143     0.0145     0.3524         0.4456
    253   3.19    43.11      65.29  0.9861     0.9862  0.0139     0.0138     0.3601         0.4394
    254   3.19    41.82      65.74  0.9857     0.9859  0.0143     0.0141     0.3560         0.4550
    255   3.19    41.16      65.70  0.9867     0.9870  0.0133     0.0130     0.3585         0.4558
    256   3.19    41.44      65.33  0.9866     0.9866  0.0134     0.0134     0.3598         0.4548
    257   3.20    41.47      65.97  0.9864     0.9861  0.0136     0.0139     0.3587         0.4581
    258   3.19    40.66      65.83  0.9861     0.9860  0.0139     0.0140     0.3541         0.4533
    259   3.19    40.76      65.40  0.9862     0.9864  0.0138     0.0136     0.3575         0.4487
    260   3.19    41.53      65.58  0.9864     0.9863  0.0136     0.0137     0.3545         0.4539
    261   3.19    40.71      65.41  0.9868     0.9865  0.0132     0.0135     0.3637         0.4607
    262   3.19    41.61      65.32  0.9865     0.9863  0.0135     0.0137     0.3511         0.4523
    263   3.19    41.00      65.46  0.9855     0.9857  0.0145     0.0143     0.3590         0.4571
