  epoch    IZY    IXZ_1    IZ_1Z_2    IZ_2Z_3     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    106   3.20   171.89      99.40      56.94  0.9838     0.9836  0.0162     0.0164     0.2099         0.2284
    107   3.21   170.09      96.79      58.10  0.9861     0.9866  0.0139     0.0134     0.2147         0.2367
    108   3.20   184.29     104.58      55.80  0.9855     0.9852  0.0145     0.0148     0.2060         0.2216
    109   3.18   194.31     111.41      56.16  0.9846     0.9837  0.0154     0.0163     0.1913         0.2014
    110   3.20   155.43      98.50      56.97  0.9841     0.9838  0.0159     0.0162     0.2063         0.2292
    111   3.21   157.27      98.95      56.66  0.9847     0.9850  0.0153     0.0150     0.2068         0.2258
    112   3.20   161.47     101.18      59.51  0.9848     0.9846  0.0152     0.0154     0.2054         0.2216
    113   3.20   179.32     101.62      55.26  0.9849     0.9852  0.0151     0.0148     0.2077         0.2270
    114   3.20   174.33      98.00      55.41  0.9853     0.9855  0.0147     0.0145     0.2068         0.2270
    115   3.20   159.64      95.05      57.04  0.9843     0.9843  0.0157     0.0157     0.2235         0.2469
    116   3.21   164.84      94.77      55.56  0.9856     0.9860  0.0144     0.0140     0.2266         0.2483
    117   3.19   178.73     101.29      56.46  0.9842     0.9848  0.0158     0.0152     0.2051         0.2226
    118   3.19   155.59      94.47      55.43  0.9842     0.9843  0.0158     0.0157     0.2079         0.2329
    119   3.19   176.87     100.17      54.56  0.9837     0.9837  0.0163     0.0163     0.1898         0.2081
    120   3.19   163.11      98.58      55.80  0.9827     0.9826  0.0173     0.0174     0.1958         0.2116
    121   3.20   160.41      97.03      55.31  0.9852     0.9847  0.0148     0.0153     0.1991         0.2192
    122   3.20   151.75      96.47      54.66  0.9844     0.9849  0.0156     0.0151     0.1962         0.2136
    123   3.20   153.43      93.21      54.82  0.9856     0.9856  0.0144     0.0144     0.2188         0.2395
    124   3.21   164.72     100.14      55.17  0.9854     0.9849  0.0146     0.0151     0.1883         0.2032
    125   3.20   151.24      94.70      54.75  0.9857     0.9853  0.0143     0.0147     0.1992         0.2190
    126   3.20   167.45      91.05      54.85  0.9860     0.9863  0.0140     0.0137     0.2020         0.2259
    127   3.20   153.62      94.84      54.26  0.9844     0.9845  0.0156     0.0155     0.2057         0.2257
    128   3.20   183.71      99.46      52.26  0.9855     0.9854  0.0145     0.0146     0.1941         0.2126
    129   3.19   151.27      92.10      54.23  0.9857     0.9859  0.0143     0.0141     0.2016         0.2250
    130   3.20   147.72      91.90      54.75  0.9855     0.9855  0.0145     0.0145     0.1984         0.2260
    131   3.19   165.41      99.03      53.16  0.9850     0.9851  0.0150     0.0149     0.2001         0.2207
    132   3.19   189.80     105.73      51.73  0.9851     0.9851  0.0149     0.0149     0.1895         0.2040
    133   3.19   155.28      92.52      54.11  0.9859     0.9861  0.0141     0.0139     0.1953         0.2175
    134   3.20   153.66      93.78      53.18  0.9850     0.9852  0.0150     0.0148     0.1944         0.2141
    135   3.20   146.65      91.37      53.76  0.9860     0.9857  0.0140     0.0143     0.1966         0.2191
    136   3.19   159.58      98.16      52.73  0.9854     0.9852  0.0146     0.0148     0.1876         0.2062
    137   3.21   188.67     106.04      52.61  0.9873     0.9871  0.0127     0.0129     0.1758         0.1931
    138   3.20   149.71      94.30      53.04  0.9851     0.9853  0.0149     0.0147     0.1947         0.2125
    139   3.21   152.65      97.65      53.16  0.9860     0.9859  0.0140     0.0141     0.1769         0.1968
    140   3.22   154.56      94.17      52.06  0.9869     0.9871  0.0131     0.0129     0.1992         0.2183
    141   3.20   144.45      91.77      53.09  0.9870     0.9869  0.0130     0.0131     0.1959         0.2210
    142   3.20   139.86      91.58      54.34  0.9852     0.9854  0.0148     0.0146     0.2029         0.2211
    143   3.20   134.67      88.47      53.04  0.9846     0.9850  0.0154     0.0150     0.1983         0.2204
    144   3.20   136.90      88.61      53.55  0.9857     0.9857  0.0143     0.0143     0.1987         0.2248
    145   3.20   140.80      90.76      51.79  0.9848     0.9849  0.0152     0.0151     0.1978         0.2204
    146   3.20   153.05      90.14      52.59  0.9851     0.9852  0.0149     0.0148     0.1976         0.2206
    147   3.19   142.42      92.24      51.59  0.9851     0.9851  0.0149     0.0149     0.1905         0.2079
    148   3.20   141.95      91.01      51.87  0.9855     0.9858  0.0145     0.0142     0.2015         0.2213
    149   3.21   139.42      89.39      53.08  0.9871     0.9867  0.0129     0.0133     0.1979         0.2187
    150   3.19   136.56      88.25      52.27  0.9850     0.9854  0.0150     0.0146     0.2046         0.2322
    151   3.20   140.28      88.21      51.61  0.9857     0.9856  0.0143     0.0144     0.2031         0.2216
    152   3.20   136.33      90.30      52.18  0.9856     0.9857  0.0144     0.0143     0.1981         0.2223
    153   3.20   128.25      87.58      51.82  0.9858     0.9862  0.0142     0.0138     0.1996         0.2246
    154   3.21   136.71      93.04      51.10  0.9859     0.9863  0.0141     0.0137     0.1896         0.2079
    155   3.21   133.67      88.33      51.29  0.9859     0.9867  0.0141     0.0133     0.1853         0.2081
    156   3.20   146.67      92.14      51.01  0.9853     0.9856  0.0147     0.0144     0.1816         0.2020
    157   3.20   137.51      88.97      51.38  0.9852     0.9851  0.0148     0.0149     0.1916         0.2174
