  epoch    IZY    IXZ_1    IZ_1Z_2     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    224   3.19   129.59     175.18  0.9878     0.9878  0.0122     0.0122     0.4855         0.5618
    225   3.19   131.03     174.42  0.9875     0.9876  0.0125     0.0124     0.4875         0.5605
    226   3.19   127.02     174.57  0.9877     0.9877  0.0123     0.0123     0.4853         0.5555
    227   3.19   126.56     173.54  0.9876     0.9877  0.0124     0.0123     0.4814         0.5620
    228   3.19   127.49     173.10  0.9876     0.9878  0.0124     0.0122     0.4766         0.5502
    229   3.19   126.20     172.44  0.9877     0.9876  0.0123     0.0124     0.4808         0.5555
    230   3.19   128.90     172.33  0.9872     0.9873  0.0128     0.0127     0.4804         0.5579
    231   3.19   125.12     171.88  0.9876     0.9879  0.0124     0.0121     0.4756         0.5560
    232   3.19   124.80     170.67  0.9879     0.9881  0.0121     0.0119     0.4822         0.5641
    233   3.19   124.63     169.78  0.9881     0.9882  0.0119     0.0118     0.4764         0.5526
    234   3.19   122.83     169.87  0.9877     0.9881  0.0123     0.0119     0.4679         0.5477
    235   3.19   121.15     168.87  0.9881     0.9886  0.0119     0.0114     0.4805         0.5620
    236   3.19   119.80     168.42  0.9879     0.9882  0.0121     0.0118     0.4779         0.5662
    237   3.20   117.41     167.67  0.9881     0.9879  0.0119     0.0121     0.4780         0.5697
    238   3.19   119.40     167.12  0.9877     0.9880  0.0123     0.0120     0.4887         0.5683
    239   3.20   117.42     166.15  0.9889     0.9890  0.0111     0.0110     0.4816         0.5722
    240   3.19   118.72     164.65  0.9873     0.9872  0.0127     0.0128     0.4719         0.5553
    241   3.19   116.93     164.19  0.9881     0.9882  0.0119     0.0118     0.4783         0.5635
    242   3.19   117.62     163.80  0.9878     0.9876  0.0122     0.0124     0.4855         0.5665
    243   3.20   118.03     162.43  0.9880     0.9878  0.0120     0.0122     0.4826         0.5682
    244   3.19   117.59     163.38  0.9875     0.9876  0.0125     0.0124     0.4811         0.5653
    245   3.19   129.06     160.86  0.9873     0.9876  0.0127     0.0124     0.4568         0.5230
    246   3.19   119.56     162.08  0.9878     0.9878  0.0122     0.0122     0.4720         0.5570
    247   3.19   119.60     161.81  0.9878     0.9877  0.0122     0.0123     0.4778         0.5595
    248   3.19   118.90     162.11  0.9873     0.9875  0.0127     0.0125     0.4727         0.5615
    249   3.19   116.75     162.57  0.9880     0.9875  0.0120     0.0125     0.4758         0.5639
    250   3.19   115.21     162.52  0.9878     0.9877  0.0122     0.0123     0.4774         0.5661
    251   3.19   115.27     161.99  0.9883     0.9881  0.0117     0.0119     0.4858         0.5704
    252   3.19   117.46     161.31  0.9877     0.9875  0.0123     0.0125     0.4789         0.5643
    253   3.19   114.05     160.97  0.9880     0.9881  0.0120     0.0119     0.4707         0.5606
    254   3.20   116.52     160.21  0.9878     0.9875  0.0122     0.0125     0.4678         0.5525
    255   3.19   112.68     160.95  0.9881     0.9879  0.0119     0.0121     0.4751         0.5673
    256   3.19   110.83     160.47  0.9875     0.9876  0.0125     0.0124     0.4746         0.5682
    257   3.20   113.86     158.34  0.9879     0.9876  0.0121     0.0124     0.4727         0.5593
    258   3.19   111.29     159.25  0.9881     0.9881  0.0119     0.0119     0.4846         0.5757
    259   3.19   113.55     159.27  0.9874     0.9876  0.0126     0.0124     0.4811         0.5651
    260   3.19   112.58     158.21  0.9878     0.9882  0.0122     0.0118     0.4812         0.5713
    261   3.20   113.70     158.58  0.9878     0.9881  0.0122     0.0119     0.4753         0.5573
    262   3.20   110.23     158.70  0.9882     0.9881  0.0118     0.0119     0.4773         0.5768
    263   3.19   109.11     158.46  0.9876     0.9874  0.0124     0.0126     0.4751         0.5755
    264   3.19   110.34     157.33  0.9880     0.9876  0.0120     0.0124     0.4756         0.5722
    265   3.19   113.48     156.02  0.9877     0.9875  0.0123     0.0125     0.4731         0.5579
