  epoch    IZY    IXZ_1    IZ_1Z_2     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    208   2.92     4.28       5.73  0.9316     0.9812  0.0684     0.0188     0.4627         0.5144
    209   2.92     4.32       5.75  0.9321     0.9801  0.0679     0.0199     0.4656         0.5178
    210   2.92     4.31       5.72  0.9305     0.9787  0.0695     0.0213     0.4688         0.5234
    211   2.91     4.24       5.66  0.9276     0.9795  0.0724     0.0205     0.4782         0.5400
    212   2.89     4.20       5.60  0.9284     0.9809  0.0716     0.0191     0.4714         0.5344
    213   2.90     4.27       5.68  0.9261     0.9799  0.0739     0.0201     0.4889         0.5504
    214   2.90     4.27       5.65  0.9265     0.9805  0.0735     0.0195     0.4695         0.5305
    215   2.92     4.26       5.62  0.9269     0.9807  0.0731     0.0193     0.4641         0.5195
    216   2.88     4.27       5.62  0.9199     0.9786  0.0801     0.0214     0.4665         0.5204
    217   2.92     4.29       5.67  0.9325     0.9810  0.0675     0.0190     0.4274         0.4787
    218   2.86     4.30       5.66  0.9211     0.9784  0.0789     0.0216     0.4292         0.4915
    219   2.93     4.36       5.70  0.9313     0.9813  0.0687     0.0187     0.4481         0.5073
    220   2.91     4.29       5.65  0.9291     0.9796  0.0709     0.0204     0.4617         0.5193
    221   2.92     4.27       5.70  0.9342     0.9796  0.0658     0.0204     0.4548         0.5110
    222   2.89     4.26       5.63  0.9264     0.9801  0.0736     0.0199     0.4723         0.5259
    223   2.92     4.32       5.69  0.9293     0.9809  0.0707     0.0191     0.4626         0.5204
    224   2.89     4.26       5.65  0.9266     0.9793  0.0734     0.0207     0.4771         0.5379
    225   2.90     4.25       5.61  0.9270     0.9811  0.0730     0.0189     0.4558         0.5141
    226   2.92     4.28       5.62  0.9294     0.9794  0.0706     0.0206     0.4560         0.5144
    227   2.90     4.26       5.65  0.9244     0.9795  0.0756     0.0205     0.4757         0.5393
    228   2.92     4.28       5.67  0.9329     0.9805  0.0671     0.0195     0.4678         0.5344
    229   2.92     4.33       5.68  0.9273     0.9812  0.0727     0.0188     0.4648         0.5222
    230   2.89     4.25       5.63  0.9260     0.9789  0.0740     0.0211     0.4778         0.5301
    231   2.90     4.28       5.63  0.9287     0.9793  0.0713     0.0207     0.4525         0.5101
