  epoch    IZY    IXZ_1    IZ_1Z_2    IZ_2Z_3     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    132   3.16    24.70      25.26      22.77  0.9834     0.9839  0.0166     0.0161     0.2354         0.2369
    133   3.16    25.15      25.33      22.40  0.9824     0.9833  0.0176     0.0167     0.2286         0.2298
    134   3.16    23.21      24.48      23.13  0.9834     0.9842  0.0166     0.0158     0.2284         0.2300
    135   3.14    26.95      27.60      22.69  0.9818     0.9823  0.0182     0.0177     0.1987         0.2013
    136   3.16    26.78      28.88      22.37  0.9835     0.9839  0.0165     0.0161     0.2046         0.2049
    137   3.16    23.18      24.02      22.72  0.9833     0.9833  0.0167     0.0167     0.2353         0.2374
    138   3.16    25.76      25.77      22.17  0.9836     0.9848  0.0164     0.0152     0.2238         0.2249
    139   3.15    22.50      23.74      22.83  0.9835     0.9842  0.0165     0.0158     0.2369         0.2396
    140   3.15    22.40      23.69      22.99  0.9820     0.9833  0.0180     0.0167     0.2225         0.2231
    141   3.15    22.67      23.53      22.48  0.9827     0.9837  0.0173     0.0163     0.2323         0.2372
    142   3.15    23.31      23.98      22.66  0.9820     0.9826  0.0180     0.0174     0.2225         0.2278
    143   3.15    22.92      23.71      22.43  0.9823     0.9833  0.0177     0.0167     0.2210         0.2249
    144   3.14    24.11      24.58      22.39  0.9820     0.9831  0.0180     0.0169     0.2067         0.2088
    145   3.16    22.99      23.78      22.49  0.9831     0.9843  0.0169     0.0157     0.2186         0.2214
    146   3.16    24.71      24.08      22.45  0.9831     0.9843  0.0169     0.0157     0.2267         0.2282
    147   3.15    23.19      24.92      22.08  0.9818     0.9830  0.0182     0.0170     0.1964         0.1981
    148   3.16    22.82      23.38      22.32  0.9820     0.9825  0.0180     0.0175     0.2256         0.2257
    149   3.15    22.71      23.21      22.37  0.9827     0.9834  0.0173     0.0166     0.2190         0.2224
    150   3.15    22.86      23.35      22.87  0.9824     0.9834  0.0176     0.0166     0.2169         0.2199
    151   3.16    22.51      23.25      22.75  0.9832     0.9836  0.0168     0.0164     0.2212         0.2246
    152   3.16    23.01      23.11      22.08  0.9833     0.9847  0.0167     0.0153     0.2276         0.2310
    153   3.16    22.83      23.59      22.36  0.9822     0.9837  0.0178     0.0163     0.2024         0.2033
    154   3.15    21.87      23.28      22.02  0.9816     0.9828  0.0184     0.0172     0.2099         0.2155
    155   3.15    21.86      23.24      22.11  0.9831     0.9840  0.0169     0.0160     0.2093         0.2143
    156   3.16    24.48      24.68      21.93  0.9833     0.9827  0.0167     0.0173     0.2138         0.2148
    157   3.15    23.13      23.58      22.20  0.9841     0.9844  0.0159     0.0156     0.2084         0.2115
    158   3.16    22.56      23.25      22.41  0.9848     0.9842  0.0152     0.0158     0.2182         0.2211
    159   3.16    22.31      23.06      22.04  0.9831     0.9849  0.0169     0.0151     0.2058         0.2100
    160   3.14    21.78      23.18      22.07  0.9826     0.9831  0.0174     0.0169     0.2025         0.2046
    161   3.14    22.85      23.06      22.04  0.9805     0.9821  0.0195     0.0179     0.2060         0.2106
    162   3.13    21.99      23.31      22.10  0.9834     0.9839  0.0166     0.0161     0.2040         0.2061
    163   3.16    21.81      22.52      22.13  0.9837     0.9846  0.0163     0.0154     0.2197         0.2227
    164   3.16    21.57      23.06      22.10  0.9839     0.9836  0.0161     0.0164     0.1990         0.1998
    165   3.14    22.98      24.41      21.84  0.9831     0.9828  0.0169     0.0172     0.1953         0.1969
    166   3.15    23.18      22.80      22.18  0.9838     0.9840  0.0162     0.0160     0.2132         0.2156
    167   3.16    22.28      22.45      22.04  0.9831     0.9848  0.0169     0.0152     0.2204         0.2218
    168   3.14    21.97      22.61      22.02  0.9815     0.9825  0.0185     0.0175     0.2182         0.2198
