  epoch    IZY    IXZ_1    IZ_1Z_2     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    186   3.15    11.59      13.30  0.9844     0.9864  0.0156     0.0136     0.3713         0.3817
    187   3.15    11.66      13.45  0.9849     0.9861  0.0151     0.0139     0.3566         0.3639
    188   3.16    12.15      13.67  0.9858     0.9866  0.0142     0.0134     0.3599         0.3664
    189   3.15    11.23      13.11  0.9826     0.9854  0.0174     0.0146     0.3889         0.3991
    190   3.14    11.75      13.35  0.9847     0.9869  0.0153     0.0131     0.3438         0.3503
    191   3.16    11.40      13.10  0.9855     0.9867  0.0145     0.0133     0.3642         0.3705
    192   3.15    11.43      13.17  0.9846     0.9863  0.0154     0.0137     0.3536         0.3618
    193   3.15    11.40      13.33  0.9838     0.9863  0.0162     0.0137     0.3462         0.3541
    194   3.16    11.36      13.06  0.9847     0.9862  0.0153     0.0138     0.3491         0.3584
    195   3.16    11.74      13.29  0.9843     0.9862  0.0157     0.0138     0.3466         0.3548
    196   3.16    11.42      13.43  0.9851     0.9872  0.0149     0.0128     0.3592         0.3682
    197   3.15    11.47      13.26  0.9853     0.9870  0.0147     0.0130     0.3703         0.3783
    198   3.15    11.72      13.29  0.9840     0.9870  0.0160     0.0130     0.3541         0.3625
    199   3.15    11.70      13.53  0.9846     0.9864  0.0154     0.0136     0.3654         0.3730
    200   3.14    11.43      13.28  0.9850     0.9855  0.0150     0.0145     0.3760         0.3854
The log/output/model have been saved to: ./logs/new_train.py-multi_zetas{'num_epochs': 200, 'use_stoch': [False, True, True], 'betas': None}-pcp-04-04-00:11 + .csv/.out/.cpt
