  epoch    IZY    IXZ_1    IZ_1Z_2     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    133   3.14    12.83      14.18  0.9838     0.9850  0.0162     0.0150     0.3367         0.3428
    134   3.15    11.78      14.02  0.9838     0.9855  0.0162     0.0145     0.3495         0.3549
    135   3.14    11.61      13.80  0.9830     0.9854  0.0170     0.0146     0.3777         0.3858
    136   3.14    11.63      13.85  0.9826     0.9849  0.0174     0.0151     0.4282         0.4355
    137   3.15    12.57      14.18  0.9850     0.9851  0.0150     0.0149     0.3604         0.3676
    138   3.14    11.63      13.61  0.9828     0.9850  0.0172     0.0150     0.3978         0.4064
    139   3.14    11.41      13.64  0.9840     0.9858  0.0160     0.0142     0.4059         0.4143
    140   3.15    11.82      13.62  0.9847     0.9870  0.0153     0.0130     0.3635         0.3699
    141   3.16    11.97      14.04  0.9839     0.9864  0.0161     0.0136     0.3845         0.3911
    142   3.16    11.40      13.68  0.9847     0.9861  0.0153     0.0139     0.4172         0.4240
    143   3.14    11.75      13.53  0.9833     0.9851  0.0167     0.0149     0.3858         0.3917
    144   3.11    11.50      13.62  0.9823     0.9844  0.0177     0.0156     0.4179         0.4248
    145   3.14    11.64      13.60  0.9833     0.9854  0.0167     0.0146     0.4221         0.4296
    146   3.14    12.19      13.88  0.9841     0.9859  0.0159     0.0141     0.4008         0.4100
    147   3.16    13.19      14.67  0.9851     0.9865  0.0149     0.0135     0.3804         0.3860
    148   3.13    11.67      13.60  0.9839     0.9857  0.0161     0.0143     0.4042         0.4105
    149   3.14    11.47      13.59  0.9846     0.9856  0.0154     0.0144     0.4306         0.4411
    150   3.14    11.08      13.24  0.9836     0.9854  0.0164     0.0146     0.4267         0.4363
    151   3.14    11.40      13.50  0.9842     0.9863  0.0158     0.0137     0.4170         0.4263
    152   3.14    11.26      13.68  0.9831     0.9855  0.0169     0.0145     0.4218         0.4297
    153   3.14    11.23      13.65  0.9849     0.9858  0.0151     0.0142     0.4494         0.4555
    154   3.15    11.16      13.45  0.9850     0.9860  0.0150     0.0140     0.4123         0.4192
    155   3.15    11.29      13.48  0.9838     0.9861  0.0162     0.0139     0.4477         0.4570
    156   3.15    12.32      14.12  0.9843     0.9862  0.0157     0.0138     0.4091         0.4174
    157   3.14    11.51      13.56  0.9848     0.9859  0.0152     0.0141     0.3995         0.4055
    158   3.16    11.53      13.52  0.9845     0.9874  0.0155     0.0126     0.3543         0.3593
    159   3.16    11.14      13.42  0.9838     0.9856  0.0162     0.0144     0.3883         0.3967
    160   3.16    11.48      13.36  0.9853     0.9863  0.0147     0.0137     0.3805         0.3867
    161   3.16    11.18      13.27  0.9844     0.9860  0.0156     0.0140     0.4038         0.4072
    162   3.15    11.34      13.30  0.9848     0.9861  0.0152     0.0139     0.3897         0.3969
    163   3.17    11.84      13.63  0.9841     0.9866  0.0159     0.0134     0.3865         0.3926
    164   3.15    11.46      13.52  0.9842     0.9855  0.0158     0.0145     0.3570         0.3646
    165   3.15    11.59      13.57  0.9844     0.9859  0.0156     0.0141     0.3805         0.3875
    166   3.15    11.56      13.57  0.9852     0.9863  0.0148     0.0137     0.3937         0.3990
    167   3.14    11.43      13.31  0.9837     0.9857  0.0163     0.0143     0.3797         0.3890
    168   3.15    11.20      13.40  0.9845     0.9863  0.0155     0.0137     0.3790         0.3852
    169   3.15    11.49      13.42  0.9846     0.9864  0.0154     0.0136     0.3790         0.3852
    170   3.16    11.33      13.40  0.9848     0.9862  0.0152     0.0138     0.3912         0.3970
    171   3.14    11.19      13.32  0.9849     0.9860  0.0151     0.0140     0.4034         0.4140
    172   3.14    11.22      13.51  0.9841     0.9866  0.0159     0.0134     0.4039         0.4091
    173   3.16    11.16      13.17  0.9852     0.9860  0.0148     0.0140     0.4013         0.4104
    174   3.15    11.26      13.31  0.9840     0.9875  0.0160     0.0125     0.4134         0.4202
    175   3.15    11.15      13.38  0.9844     0.9859  0.0156     0.0141     0.4025         0.4078
    176   3.14    10.80      13.21  0.9829     0.9856  0.0171     0.0144     0.3908         0.3999
    177   3.15    11.14      13.30  0.9833     0.9854  0.0167     0.0146     0.3821         0.3917
    178   3.16    11.38      13.50  0.9851     0.9866  0.0149     0.0134     0.3771         0.3876
    179   3.15    11.35      13.49  0.9854     0.9864  0.0146     0.0136     0.3707         0.3791
    180   3.15    11.51      13.75  0.9831     0.9858  0.0169     0.0142     0.3836         0.3906
    181   3.15    10.89      13.16  0.9843     0.9866  0.0157     0.0134     0.3920         0.3999
    182   3.14    11.00      13.12  0.9832     0.9861  0.0168     0.0139     0.3819         0.3931
    183   3.16    11.25      13.42  0.9838     0.9859  0.0162     0.0141     0.3839         0.3895
    184   3.16    10.79      13.18  0.9846     0.9865  0.0154     0.0135     0.3971         0.4065
    185   3.15    11.55      13.53  0.9845     0.9862  0.0155     0.0138     0.3818         0.3904
    186   3.15    11.74      13.73  0.9840     0.9867  0.0160     0.0133     0.3815         0.3863
    187   3.14    11.06      13.17  0.9830     0.9860  0.0170     0.0140     0.3923         0.3961
    188   3.15    11.07      13.24  0.9844     0.9863  0.0156     0.0137     0.3705         0.3759
    189   3.15    11.35      13.15  0.9847     0.9856  0.0153     0.0144     0.3691         0.3735
    190   3.15    11.13      13.27  0.9831     0.9860  0.0169     0.0140     0.3811         0.3879
    191   3.15    11.40      13.50  0.9840     0.9860  0.0160     0.0140     0.3605         0.3656
    192   3.16    10.93      13.29  0.9847     0.9864  0.0153     0.0136     0.3787         0.3878
    193   3.13    10.75      13.12  0.9827     0.9854  0.0173     0.0146     0.3771         0.3850
    194   3.16    10.85      13.13  0.9857     0.9863  0.0143     0.0137     0.4048         0.4157
    195   3.16    10.84      13.12  0.9852     0.9870  0.0148     0.0130     0.3942         0.4035
    196   3.14    11.09      13.22  0.9847     0.9863  0.0153     0.0137     0.4013         0.4104
    197   3.14    11.29      13.34  0.9836     0.9855  0.0164     0.0145     0.3851         0.3957
    198   3.15    11.01      13.25  0.9849     0.9868  0.0151     0.0132     0.3970         0.4065
    199   3.14    10.75      13.21  0.9848     0.9869  0.0152     0.0131     0.4060         0.4152
    200   3.15    11.00      13.21  0.9846     0.9859  0.0154     0.0141     0.4127         0.4239
The log/output/model have been saved to: ./logs/new_train.py-multi_zetas{'num_epochs': 200, 'use_stoch': [False, True, True], 'betas': None}-dfq-04-03-23:20 + .csv/.out/.cpt
