  epoch    IZY    IXZ_1    IZ_1Z_2    IZ_2Z_3     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    224   3.19   589.49     334.51     343.09  0.9867     0.9868  0.0133     0.0132     0.3654         0.3717
    225   3.18   583.41     333.35     344.48  0.9867     0.9869  0.0133     0.0131     0.3729         0.3779
    226   3.18   584.06     333.64     342.02  0.9874     0.9873  0.0126     0.0127     0.3691         0.3704
    227   3.18   571.51     331.65     343.06  0.9866     0.9869  0.0134     0.0131     0.3754         0.3798
    228   3.18   560.29     329.91     343.80  0.9868     0.9867  0.0132     0.0133     0.3723         0.3766
    229   3.17   564.76     331.20     341.68  0.9868     0.9868  0.0132     0.0132     0.3746         0.3802
    230   3.19   582.21     335.51     337.29  0.9869     0.9867  0.0131     0.0133     0.3835         0.3848
    231   3.19   572.97     332.05     337.47  0.9871     0.9870  0.0129     0.0130     0.3751         0.3779
    232   3.18   570.29     330.86     336.93  0.9873     0.9875  0.0127     0.0125     0.3759         0.3798
    233   3.18   572.10     331.22     335.04  0.9861     0.9862  0.0139     0.0138     0.3813         0.3862
    234   3.18   571.74     329.52     334.32  0.9865     0.9863  0.0135     0.0137     0.3725         0.3761
    235   3.18   558.69     327.95     337.11  0.9860     0.9856  0.0140     0.0144     0.3791         0.3839
    236   3.18   569.21     327.97     334.69  0.9867     0.9864  0.0133     0.0136     0.3935         0.3982
    237   3.18   561.05     327.16     334.94  0.9865     0.9868  0.0135     0.0132     0.3798         0.3853
    238   3.18   552.35     325.98     334.01  0.9860     0.9862  0.0140     0.0138     0.3835         0.3859
    239   3.18   557.66     325.95     332.85  0.9864     0.9866  0.0136     0.0134     0.3971         0.4017
    240   3.17   555.56     325.16     331.87  0.9864     0.9864  0.0136     0.0136     0.3908         0.3928
    241   3.17   561.32     324.97     328.89  0.9869     0.9867  0.0131     0.0133     0.3879         0.3943
    242   3.19   573.25     327.17     324.24  0.9864     0.9866  0.0136     0.0134     0.3786         0.3824
    243   3.18   569.00     325.37     326.64  0.9867     0.9868  0.0133     0.0132     0.3853         0.3901
    244   3.19   561.54     324.71     328.38  0.9869     0.9867  0.0131     0.0133     0.3917         0.3924
    245   3.18   564.55     325.00     328.03  0.9861     0.9861  0.0139     0.0139     0.3835         0.3900
    246   3.19   560.14     323.03     327.97  0.9874     0.9873  0.0126     0.0127     0.3833         0.3872
    247   3.19   551.12     322.20     329.27  0.9862     0.9861  0.0138     0.0139     0.3841         0.3872
    248   3.19   544.13     321.55     329.18  0.9868     0.9869  0.0132     0.0131     0.3890         0.3945
    249   3.18   560.19     323.04     324.80  0.9866     0.9866  0.0134     0.0134     0.3859         0.3931
    250   3.18   560.34     322.43     323.48  0.9867     0.9868  0.0133     0.0132     0.3844         0.3878
    251   3.18   556.38     321.35     324.56  0.9863     0.9861  0.0137     0.0139     0.3779         0.3820
    252   3.19   554.36     321.38     323.74  0.9867     0.9869  0.0133     0.0131     0.3846         0.3895
    253   3.18   547.08     318.90     323.93  0.9868     0.9871  0.0132     0.0129     0.3847         0.3892
    254   3.18   536.35     317.75     325.44  0.9873     0.9875  0.0127     0.0125     0.3822         0.3880
    255   3.18   526.37     315.98     323.89  0.9871     0.9873  0.0129     0.0127     0.3931         0.3973
    256   3.18   527.30     316.58     325.22  0.9862     0.9865  0.0138     0.0135     0.3981         0.4035
    257   3.18   521.42     315.35     325.12  0.9867     0.9866  0.0133     0.0134     0.3919         0.3983
    258   3.18   534.53     316.76     320.26  0.9859     0.9856  0.0141     0.0144     0.3902         0.3961
    259   3.18   535.59     315.74     322.54  0.9865     0.9865  0.0135     0.0135     0.4065         0.4124
    260   3.18   528.88     313.48     322.13  0.9873     0.9873  0.0127     0.0127     0.4056         0.4116
    261   3.18   535.67     315.10     320.72  0.9870     0.9868  0.0130     0.0132     0.4082         0.4101
    262   3.19   538.43     314.96     319.55  0.9868     0.9865  0.0132     0.0135     0.3902         0.3969
    263   3.18   532.55     313.95     319.47  0.9860     0.9859  0.0140     0.0141     0.4027         0.4097
    264   3.19   527.12     312.72     319.14  0.9869     0.9869  0.0131     0.0131     0.4073         0.4119
    265   3.19   520.20     311.10     320.20  0.9864     0.9862  0.0136     0.0138     0.3962         0.4019
    266   3.19   520.67     310.23     318.21  0.9869     0.9873  0.0131     0.0127     0.4033         0.4073
    267   3.18   510.42     309.65     318.80  0.9867     0.9865  0.0133     0.0135     0.4030         0.4104
    268   3.18   509.33     308.64     320.02  0.9871     0.9871  0.0129     0.0129     0.4025         0.4093
    269   3.18   515.79     308.84     318.40  0.9867     0.9868  0.0133     0.0132     0.4070         0.4146
    270   3.18   510.50     308.54     317.57  0.9865     0.9865  0.0135     0.0135     0.3997         0.4077
    271   3.18   520.42     308.45     313.20  0.9863     0.9863  0.0137     0.0137     0.4076         0.4097
    272   3.19   512.75     308.04     314.30  0.9864     0.9865  0.0136     0.0135     0.4013         0.4089
    273   3.18   505.53     306.78     314.04  0.9859     0.9858  0.0141     0.0142     0.3972         0.4037
    274   3.18   493.98     304.09     315.39  0.9861     0.9864  0.0139     0.0136     0.4032         0.4095
