  epoch    IZY    IXZ_1     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    155   3.16    12.36  0.9853     0.9866  0.0147     0.0134     0.4803         0.4862
    156   3.17    12.46  0.9850     0.9866  0.0150     0.0134     0.4416         0.4497
    157   3.16    13.26  0.9860     0.9868  0.0140     0.0132     0.4704         0.4756
    158   3.18    12.63  0.9858     0.9870  0.0142     0.0130     0.4582         0.4656
    159   3.18    12.42  0.9854     0.9865  0.0146     0.0135     0.4311         0.4365
    160   3.16    12.80  0.9859     0.9861  0.0141     0.0139     0.4484         0.4548
    161   3.17    12.42  0.9847     0.9861  0.0153     0.0139     0.4484         0.4528
    162   3.16    12.42  0.9851     0.9861  0.0149     0.0139     0.4361         0.4420
    163   3.17    12.63  0.9845     0.9861  0.0155     0.0139     0.4380         0.4454
    164   3.16    12.98  0.9851     0.9865  0.0149     0.0135     0.4506         0.4556
    165   3.17    12.66  0.9857     0.9865  0.0143     0.0135     0.4741         0.4817
    166   3.17    12.43  0.9842     0.9866  0.0158     0.0134     0.4640         0.4712
    167   3.17    12.72  0.9855     0.9870  0.0145     0.0130     0.4823         0.4920
    168   3.18    12.49  0.9856     0.9868  0.0144     0.0132     0.4953         0.5038
    169   3.17    12.85  0.9851     0.9874  0.0149     0.0126     0.5319         0.5391
    170   3.17    12.45  0.9856     0.9873  0.0144     0.0127     0.5126         0.5199
    171   3.16    12.41  0.9850     0.9861  0.0150     0.0139     0.5416         0.5499
    172   3.16    12.75  0.9850     0.9862  0.0150     0.0138     0.5429         0.5488
    173   3.17    12.73  0.9856     0.9862  0.0144     0.0138     0.5238         0.5319
    174   3.16    12.72  0.9848     0.9864  0.0152     0.0136     0.5153         0.5200
    175   3.17    12.48  0.9848     0.9864  0.0152     0.0136     0.5138         0.5218
    176   3.17    12.28  0.9855     0.9865  0.0145     0.0135     0.4915         0.5000
    177   3.16    12.41  0.9853     0.9864  0.0147     0.0136     0.5095         0.5155
    178   3.17    12.25  0.9857     0.9870  0.0143     0.0130     0.5128         0.5179
    179   3.17    13.03  0.9862     0.9872  0.0138     0.0128     0.4804         0.4880
    180   3.17    12.37  0.9866     0.9869  0.0134     0.0131     0.4731         0.4793
    181   3.16    12.35  0.9858     0.9866  0.0142     0.0134     0.4863         0.4929
    182   3.16    12.28  0.9854     0.9861  0.0146     0.0139     0.5149         0.5220
    183   3.18    14.02  0.9860     0.9869  0.0140     0.0131     0.4838         0.4888
    184   3.16    12.56  0.9858     0.9866  0.0142     0.0134     0.5160         0.5259
    185   3.17    12.41  0.9858     0.9860  0.0142     0.0140     0.5082         0.5128
    186   3.16    12.48  0.9845     0.9859  0.0155     0.0141     0.5128         0.5179
    187   3.16    12.40  0.9848     0.9856  0.0152     0.0144     0.4970         0.5039
    188   3.16    12.35  0.9846     0.9856  0.0154     0.0144     0.4893         0.4950
    189   3.16    12.38  0.9838     0.9856  0.0162     0.0144     0.5152         0.5226
    190   3.17    12.62  0.9861     0.9862  0.0139     0.0138     0.5087         0.5168
    191   3.17    12.35  0.9855     0.9855  0.0145     0.0145     0.5098         0.5138
    192   3.16    12.92  0.9839     0.9850  0.0161     0.0150     0.4799         0.4832
    193   3.16    12.24  0.9844     0.9853  0.0156     0.0147     0.5130         0.5162
    194   3.16    12.53  0.9854     0.9864  0.0146     0.0136     0.5061         0.5104
    195   3.16    12.13  0.9848     0.9869  0.0152     0.0131     0.5116         0.5191
    196   3.16    12.46  0.9845     0.9858  0.0155     0.0142     0.5073         0.5108
    197   3.17    12.77  0.9857     0.9869  0.0143     0.0131     0.4881         0.4945
    198   3.17    12.65  0.9849     0.9859  0.0151     0.0141     0.4939         0.5024
    199   3.17    12.39  0.9860     0.9860  0.0140     0.0140     0.5149         0.5190
    200   3.16    12.32  0.9836     0.9860  0.0164     0.0140     0.5314         0.5345
The log/output/model have been saved to: ./logs/new_train.py-multi_zetas{'num_epochs': 200, 'use_stoch': [False, False, True], 'betas': None}-dqj-04-04-07:02 + .csv/.out/.cpt
