  epoch    IZY    IXZ_1    IZ_1Z_2     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    227   3.20    63.07      92.35  0.9870     0.9869  0.0130     0.0131     0.3053         0.3941
    228   3.20    62.41      92.17  0.9879     0.9879  0.0121     0.0121     0.3009         0.3885
    229   3.20    64.06      92.02  0.9871     0.9875  0.0129     0.0125     0.3049         0.3948
    230   3.20    68.67      91.49  0.9874     0.9875  0.0126     0.0125     0.2992         0.3741
    231   3.20    72.35      91.51  0.9879     0.9872  0.0121     0.0128     0.2751         0.3413
    232   3.20    64.96      92.17  0.9872     0.9873  0.0128     0.0127     0.2984         0.3900
    233   3.20    63.13      92.42  0.9871     0.9874  0.0129     0.0126     0.3044         0.3941
    234   3.20    63.91      92.20  0.9871     0.9871  0.0129     0.0129     0.2966         0.3781
    235   3.20    63.15      92.18  0.9875     0.9880  0.0125     0.0120     0.2953         0.3822
    236   3.20    64.47      91.71  0.9871     0.9875  0.0129     0.0125     0.2968         0.3861
    237   3.21    62.42      91.86  0.9871     0.9873  0.0129     0.0127     0.2989         0.3896
    238   3.20    70.69      91.30  0.9874     0.9874  0.0126     0.0126     0.2838         0.3544
    239   3.20    61.43      91.87  0.9866     0.9869  0.0134     0.0131     0.3066         0.4044
    240   3.20    64.42      91.52  0.9871     0.9872  0.0129     0.0128     0.2934         0.3751
    241   3.20    61.90      91.49  0.9868     0.9872  0.0132     0.0128     0.2937         0.3845
    242   3.20    62.59      91.03  0.9867     0.9869  0.0133     0.0131     0.2956         0.3837
    243   3.20    61.66      91.15  0.9873     0.9873  0.0127     0.0127     0.3051         0.3878
    244   3.20    60.90      91.44  0.9872     0.9873  0.0128     0.0127     0.3062         0.3978
    245   3.19    60.93      90.77  0.9876     0.9876  0.0124     0.0124     0.3001         0.3974
    246   3.21    62.47      89.81  0.9869     0.9875  0.0131     0.0125     0.2996         0.3893
    247   3.20    60.86      90.65  0.9868     0.9872  0.0132     0.0128     0.3014         0.4022
    248   3.20    63.64      90.08  0.9875     0.9875  0.0125     0.0125     0.2985         0.3805
    249   3.20    64.58      90.18  0.9868     0.9872  0.0132     0.0128     0.2900         0.3669
    250   3.20    61.38      90.03  0.9865     0.9866  0.0135     0.0134     0.3067         0.3999
    251   3.20    64.33      89.35  0.9873     0.9873  0.0127     0.0127     0.3047         0.3811
    252   3.20    60.80      89.93  0.9877     0.9875  0.0123     0.0125     0.2998         0.3878
    253   3.20    61.79      90.05  0.9866     0.9866  0.0134     0.0134     0.3072         0.3992
    254   3.20    59.89      90.51  0.9871     0.9874  0.0129     0.0126     0.3079         0.3969
    255   3.20    59.63      89.72  0.9874     0.9874  0.0126     0.0126     0.3101         0.3949
    256   3.20    63.20      89.49  0.9879     0.9877  0.0121     0.0123     0.2976         0.3806
    257   3.20    59.41      89.96  0.9868     0.9869  0.0132     0.0131     0.3003         0.3976
    258   3.19    60.39      89.27  0.9870     0.9869  0.0130     0.0131     0.3064         0.3998
    259   3.20    60.55      89.13  0.9875     0.9876  0.0125     0.0124     0.3066         0.3970
    260   3.20    58.90      89.39  0.9869     0.9871  0.0131     0.0129     0.3104         0.4067
    261   3.20    58.64      89.61  0.9873     0.9873  0.0127     0.0127     0.3182         0.4137
    262   3.19    60.63      89.01  0.9868     0.9868  0.0132     0.0132     0.3095         0.4030
    263   3.20    59.50      88.97  0.9875     0.9874  0.0125     0.0126     0.3126         0.4008
    264   3.19    58.74      89.22  0.9869     0.9871  0.0131     0.0129     0.3109         0.3993
    265   3.20    57.97      89.47  0.9875     0.9875  0.0125     0.0125     0.3184         0.4119
    266   3.20    61.28      88.92  0.9876     0.9876  0.0124     0.0124     0.3068         0.3956
    267   3.19    58.16      88.94  0.9864     0.9867  0.0136     0.0133     0.3199         0.4106
    268   3.20    58.00      89.22  0.9882     0.9874  0.0118     0.0126     0.3147         0.4045
    269   3.19    60.30      88.95  0.9859     0.9862  0.0141     0.0138     0.3183         0.4055
    270   3.19    58.95      88.30  0.9870     0.9872  0.0130     0.0128     0.3236         0.4103
    271   3.19    57.92      88.70  0.9866     0.9866  0.0134     0.0134     0.3298         0.4207
    272   3.19    58.45      88.32  0.9874     0.9874  0.0126     0.0126     0.3169         0.4114
