  epoch    IZY    IXZ_1    IZ_1Z_2    IZ_2Z_3     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    142   3.13    23.24      23.03      22.36  0.9802     0.9814  0.0198     0.0186     0.1871         0.1890
    143   3.14    24.15      23.09      22.27  0.9817     0.9822  0.0183     0.0178     0.1841         0.1878
    144   3.13    25.53      24.23      21.57  0.9816     0.9822  0.0184     0.0178     0.1771         0.1812
    145   3.15    23.73      22.57      22.06  0.9824     0.9840  0.0176     0.0160     0.1915         0.1948
    146   3.13    23.20      23.06      22.23  0.9814     0.9829  0.0186     0.0171     0.1644         0.1680
    147   3.14    23.81      22.55      22.12  0.9813     0.9822  0.0187     0.0178     0.1910         0.1952
    148   3.15    24.94      23.34      22.04  0.9828     0.9841  0.0172     0.0159     0.1867         0.1880
    149   3.14    23.51      23.48      21.65  0.9830     0.9833  0.0170     0.0167     0.1667         0.1696
    150   3.14    24.39      22.38      21.97  0.9817     0.9819  0.0183     0.0181     0.1942         0.1970
    151   3.15    23.85      23.40      21.16  0.9825     0.9833  0.0175     0.0167     0.1795         0.1825
    152   3.15    23.26      22.65      21.85  0.9811     0.9824  0.0189     0.0176     0.1782         0.1797
    153   3.15    23.80      22.52      21.90  0.9814     0.9833  0.0186     0.0167     0.1767         0.1798
    154   3.15    23.20      22.64      21.98  0.9823     0.9828  0.0177     0.0172     0.1709         0.1750
    155   3.13    22.83      22.30      21.82  0.9810     0.9816  0.0190     0.0184     0.1796         0.1820
    156   3.15    23.23      22.82      21.46  0.9824     0.9835  0.0176     0.0165     0.1697         0.1737
    157   3.15    24.25      22.25      21.58  0.9821     0.9824  0.0179     0.0176     0.1842         0.1869
    158   3.16    22.91      22.64      21.67  0.9824     0.9829  0.0176     0.0171     0.1678         0.1712
    159   3.15    23.01      22.94      21.43  0.9819     0.9830  0.0181     0.0170     0.1675         0.1698
    160   3.15    22.20      22.49      22.12  0.9808     0.9818  0.0192     0.0182     0.1571         0.1598
    161   3.14    22.92      22.11      21.52  0.9813     0.9820  0.0187     0.0180     0.1758         0.1790
    162   3.16    22.76      21.83      21.65  0.9825     0.9827  0.0175     0.0173     0.1861         0.1898
    163   3.15    22.91      22.28      21.46  0.9826     0.9837  0.0174     0.0163     0.1700         0.1725
    164   3.14    23.76      22.81      21.25  0.9824     0.9832  0.0176     0.0168     0.1722         0.1736
    165   3.13    23.44      23.26      20.99  0.9823     0.9826  0.0177     0.0174     0.1569         0.1608
    166   3.15    22.31      21.50      21.64  0.9826     0.9828  0.0174     0.0172     0.1887         0.1931
    167   3.13    22.92      21.73      21.20  0.9806     0.9813  0.0194     0.0187     0.1753         0.1788
    168   3.14    22.69      21.50      21.65  0.9819     0.9829  0.0181     0.0171     0.1878         0.1901
    169   3.14    23.02      21.86      21.56  0.9820     0.9824  0.0180     0.0176     0.1668         0.1699
    170   3.14    22.68      22.41      21.23  0.9825     0.9828  0.0175     0.0172     0.1588         0.1608
    171   3.15    22.96      21.55      21.44  0.9828     0.9836  0.0172     0.0164     0.1826         0.1839
    172   3.12    22.53      22.06      21.34  0.9800     0.9810  0.0200     0.0190     0.1641         0.1664
    173   3.15    23.31      21.67      21.20  0.9829     0.9834  0.0171     0.0166     0.1815         0.1816
    174   3.13    21.82      21.87      21.43  0.9816     0.9810  0.0184     0.0190     0.1689         0.1714
    175   3.13    22.09      21.44      21.26  0.9809     0.9817  0.0191     0.0183     0.1706         0.1740
    176   3.12    21.78      22.10      21.03  0.9808     0.9823  0.0192     0.0177     0.1597         0.1617
    177   3.15    22.05      21.47      21.45  0.9823     0.9833  0.0177     0.0167     0.1744         0.1762
    178   3.16    22.47      21.75      21.24  0.9828     0.9846  0.0172     0.0154     0.1711         0.1731
    179   3.14    22.80      22.48      20.96  0.9817     0.9824  0.0183     0.0176     0.1603         0.1609
    180   3.16    22.14      21.60      21.33  0.9840     0.9843  0.0160     0.0157     0.1703         0.1717
    181   3.15    22.21      21.15      21.35  0.9823     0.9835  0.0177     0.0165     0.1805         0.1838
    182   3.14    23.21      21.65      21.03  0.9825     0.9833  0.0175     0.0167     0.1680         0.1692
    183   3.15    22.36      21.64      20.89  0.9824     0.9831  0.0176     0.0169     0.1660         0.1692
    184   3.15    22.19      22.29      20.79  0.9839     0.9839  0.0161     0.0161     0.1535         0.1568
    185   3.13    21.47      21.37      21.14  0.9809     0.9829  0.0191     0.0171     0.1630         0.1670
    186   3.15    21.92      21.38      20.84  0.9811     0.9829  0.0189     0.0171     0.1656         0.1661
    187   3.16    22.69      22.02      20.83  0.9838     0.9845  0.0162     0.0155     0.1586         0.1608
    188   3.14    22.95      21.51      21.04  0.9820     0.9821  0.0180     0.0179     0.1663         0.1678
    189   3.14    22.03      21.58      21.13  0.9824     0.9829  0.0176     0.0171     0.1547         0.1573
    190   3.14    21.89      21.20      20.99  0.9813     0.9818  0.0187     0.0182     0.1671         0.1695
    191   3.13    21.85      21.27      21.04  0.9814     0.9819  0.0186     0.0181     0.1598         0.1604
    192   3.16    21.60      21.38      21.12  0.9835     0.9844  0.0165     0.0156     0.1587         0.1585
    193   3.14    22.32      20.81      21.14  0.9830     0.9832  0.0170     0.0168     0.1689         0.1702
    194   3.13    22.17      21.21      21.11  0.9824     0.9832  0.0176     0.0168     0.1670         0.1688
    195   3.15    21.97      21.05      20.86  0.9830     0.9847  0.0170     0.0153     0.1639         0.1665
    196   3.14    21.58      21.37      20.84  0.9821     0.9828  0.0179     0.0172     0.1554         0.1574
    197   3.14    21.62      20.91      21.08  0.9816     0.9827  0.0184     0.0173     0.1621         0.1642
    198   3.15    21.85      21.07      20.90  0.9821     0.9837  0.0179     0.0163     0.1622         0.1647
    199   3.14    21.70      21.62      20.67  0.9817     0.9825  0.0183     0.0175     0.1578         0.1561
    200   3.15    22.65      21.85      20.64  0.9827     0.9837  0.0173     0.0163     0.1532         0.1555
The log/output/model have been saved to: ./logs/train.py-multi_zetas{'num_epochs': 200, 'use_stoch': [True, True, True], 'betas': [0.001, 0.001, 0.001]}-ihu-04-03-19:34 + .csv/.out/.cpt
