  epoch    IZY    IXZ_1    IZ_1Z_2     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    160   3.04     6.98       7.41  0.9652     0.9838  0.0348     0.0162     0.2868         0.3032
    161   3.04     7.00       7.55  0.9681     0.9844  0.0319     0.0156     0.2758         0.2839
    162   3.06     7.24       7.60  0.9708     0.9862  0.0292     0.0138     0.2719         0.2842
    163   3.06     7.01       7.54  0.9699     0.9845  0.0301     0.0155     0.2757         0.2912
    164   3.05     7.03       7.67  0.9702     0.9843  0.0298     0.0157     0.2771         0.2893
    165   3.03     6.93       7.43  0.9634     0.9834  0.0366     0.0166     0.2674         0.2794
    166   3.05     7.02       7.41  0.9658     0.9842  0.0342     0.0158     0.2972         0.3135
    167   3.06     7.02       7.46  0.9682     0.9831  0.0318     0.0169     0.2744         0.2922
    168   3.05     6.86       7.35  0.9652     0.9848  0.0348     0.0152     0.3059         0.3249
    169   3.05     7.05       7.51  0.9657     0.9837  0.0343     0.0163     0.2938         0.3042
    170   3.04     6.99       7.50  0.9673     0.9835  0.0327     0.0165     0.2672         0.2850
    171   3.05     7.09       7.55  0.9676     0.9833  0.0324     0.0167     0.2689         0.2883
    172   3.05     7.00       7.49  0.9692     0.9840  0.0308     0.0160     0.2951         0.3099
    173   3.06     7.22       7.59  0.9699     0.9843  0.0301     0.0157     0.2749         0.2873
    174   3.06     6.91       7.45  0.9667     0.9835  0.0333     0.0165     0.2780         0.2859
    175   3.04     6.99       7.42  0.9644     0.9827  0.0356     0.0173     0.2690         0.2852
    176   3.05     6.88       7.50  0.9673     0.9848  0.0327     0.0152     0.2637         0.2731
    177   3.05     7.27       7.48  0.9699     0.9850  0.0301     0.0150     0.2506         0.2640
    178   3.07     7.01       7.37  0.9694     0.9848  0.0306     0.0152     0.2611         0.2733
    179   3.04     6.92       7.37  0.9654     0.9843  0.0346     0.0157     0.2513         0.2591
    180   3.05     6.92       7.45  0.9666     0.9843  0.0334     0.0157     0.2671         0.2814
    181   3.05     6.89       7.44  0.9677     0.9851  0.0323     0.0149     0.2791         0.2938
    182   3.05     7.00       7.51  0.9687     0.9849  0.0313     0.0151     0.2846         0.3029
    183   3.05     6.89       7.35  0.9671     0.9862  0.0329     0.0138     0.2820         0.2908
    184   3.07     6.86       7.48  0.9688     0.9862  0.0312     0.0138     0.2828         0.2959
    185   3.07     7.04       7.41  0.9672     0.9858  0.0328     0.0142     0.2960         0.3112
    186   3.05     6.99       7.50  0.9685     0.9853  0.0315     0.0147     0.2917         0.3066
    187   3.04     6.87       7.32  0.9674     0.9844  0.0326     0.0156     0.2940         0.3077
    188   3.05     6.92       7.35  0.9665     0.9831  0.0335     0.0169     0.2859         0.3004
    189   3.06     6.84       7.37  0.9693     0.9845  0.0307     0.0155     0.2838         0.3016
    190   3.05     6.85       7.41  0.9679     0.9843  0.0321     0.0157     0.2682         0.2825
    191   3.05     6.88       7.51  0.9667     0.9847  0.0333     0.0153     0.2773         0.2930
    192   3.04     6.89       7.35  0.9635     0.9856  0.0365     0.0144     0.2734         0.2851
    193   3.07     6.92       7.48  0.9668     0.9852  0.0332     0.0148     0.2752         0.2856
    194   3.04     6.77       7.26  0.9673     0.9845  0.0327     0.0155     0.2882         0.3019
    195   3.06     6.94       7.52  0.9692     0.9848  0.0308     0.0152     0.2742         0.2831
    196   3.05     6.85       7.40  0.9679     0.9849  0.0321     0.0151     0.2858         0.3003
    197   3.05     6.83       7.43  0.9675     0.9841  0.0325     0.0159     0.2787         0.2916
    198   3.05     6.78       7.29  0.9688     0.9846  0.0312     0.0154     0.2851         0.2968
    199   3.08     6.94       7.34  0.9685     0.9863  0.0315     0.0137     0.2599         0.2737
    200   3.04     6.74       7.35  0.9663     0.9856  0.0337     0.0144     0.2732         0.2825
    201   3.08     6.93       7.43  0.9700     0.9859  0.0300     0.0141     0.2686         0.2793
    202   3.06     6.97       7.36  0.9700     0.9845  0.0300     0.0155     0.2545         0.2664
    203   3.06     6.80       7.37  0.9675     0.9848  0.0325     0.0152     0.2726         0.2806
    204   3.05     6.85       7.44  0.9686     0.9841  0.0314     0.0159     0.2731         0.2807
    205   3.04     6.78       7.41  0.9665     0.9843  0.0335     0.0157     0.2842         0.2890
    206   3.06     6.78       7.37  0.9687     0.9855  0.0313     0.0145     0.2694         0.2839
    207   3.04     6.74       7.31  0.9659     0.9845  0.0341     0.0155     0.2726         0.2851
    208   3.06     6.78       7.33  0.9687     0.9846  0.0313     0.0154     0.2643         0.2778
    209   3.04     6.69       7.42  0.9670     0.9841  0.0330     0.0159     0.2666         0.2739
    210   3.07     6.77       7.39  0.9693     0.9849  0.0307     0.0151     0.2623         0.2749
    211   3.06     6.74       7.37  0.9688     0.9854  0.0312     0.0146     0.2689         0.2765
    212   3.05     6.76       7.35  0.9661     0.9844  0.0339     0.0156     0.2510         0.2654
    213   3.05     6.80       7.41  0.9664     0.9848  0.0336     0.0152     0.2589         0.2644
    214   3.06     6.86       7.41  0.9691     0.9845  0.0309     0.0155     0.2498         0.2564
    215   3.05     6.63       7.41  0.9691     0.9854  0.0309     0.0146     0.2631         0.2799
    216   3.06     6.86       7.42  0.9697     0.9848  0.0303     0.0152     0.2568         0.2727
    217   3.05     6.73       7.40  0.9666     0.9842  0.0334     0.0158     0.2745         0.2820
    218   3.07     6.80       7.48  0.9701     0.9855  0.0299     0.0145     0.2548         0.2666
    219   3.06     6.77       7.32  0.9677     0.9850  0.0323     0.0150     0.2746         0.2848
    220   3.04     6.77       7.38  0.9665     0.9851  0.0335     0.0149     0.2608         0.2706
    221   3.06     6.86       7.38  0.9694     0.9850  0.0306     0.0150     0.2674         0.2756
    222   3.05     6.91       7.39  0.9665     0.9852  0.0335     0.0148     0.2665         0.2792
    223   3.06     6.86       7.49  0.9685     0.9850  0.0315     0.0150     0.2628         0.2713
    224   3.04     6.76       7.38  0.9677     0.9850  0.0323     0.0150     0.2642         0.2776
    225   3.05     6.67       7.30  0.9686     0.9852  0.0314     0.0148     0.2766         0.2904
